month,day_of_week,is_promo,is_holiday,amount
6,4,1,0,484260
6,4,1,0,788340
6,4,1,0,865560
6,4,1,0,374820
6,4,1,0,380820
6,4,1,0,477480
6,4,1,0,250080
6,4,1,0,492660
6,4,1,0,621180
6,4,1,0,426240
6,4,1,0,554580
6,4,1,0,414960
6,4,1,0,762840
6,4,1,0,268980
6,4,1,0,539400
6,4,1,0,527340
6,4,1,0,415080
6,4,1,0,314340
6,4,1,0,574800
6,4,1,0,532440
6,4,1,0,414540
6,4,1,0,331620
6,4,1,0,654480
6,4,1,0,648540
6,4,1,0,617100
6,4,1,0,557220
6,4,1,0,389280
6,4,1,0,508440
6,4,1,0,400020
6,4,1,0,555660
6,4,1,0,602040
6,4,1,0,727260
6,4,1,0,348420
6,4,1,0,479880
6,4,1,0,679020
6,4,1,0,597780
6,4,1,0,652860
6,4,1,0,280320
6,4,1,0,262680
6,4,1,0,825540
6,4,1,0,605520
6,4,1,0,660420
6,4,1,0,471300
6,4,1,0,414720
6,4,1,0,709260
6,4,1,0,248400
6,4,1,0,585240
6,4,1,0,404820
6,4,1,0,723780
6,4,1,0,516840
6,4,1,0,661200
6,4,1,0,540240
6,4,1,0,472020
6,4,1,0,497100
6,4,1,0,893520
6,4,1,0,675180
6,4,1,0,373800
6,4,1,0,549360
6,4,1,0,350700
6,4,1,0,306300
6,4,1,0,690000
6,4,1,0,743340
6,4,1,0,451080
6,4,1,0,694020
6,4,1,0,755640
6,4,1,0,663240
6,4,1,0,451140
6,4,1,0,655920
6,4,1,0,585000
6,4,1,0,926760
6,4,1,0,395100
6,4,1,0,412380
6,4,1,0,497040
6,4,1,0,519360
6,4,1,0,622860
6,4,1,0,492060
6,4,1,0,447960
6,4,1,0,509640
6,4,1,0,563820
6,4,1,0,567420
6,4,1,0,588840
6,4,1,0,396000
6,4,1,0,709560
6,4,1,0,389400
6,4,1,0,412920
6,4,1,0,874080
6,4,1,0,459720
6,4,1,0,760980
6,4,1,0,410640
6,4,1,0,491160
6,4,1,0,377760
6,4,1,0,419280
6,4,1,0,428640
6,4,1,0,699180
6,4,1,0,799980
6,4,1,0,558420
6,4,1,0,460740
6,4,1,0,662520
6,4,1,0,292140
6,4,1,0,496080
6,4,1,0,470940
6,4,1,0,479100
6,4,1,0,536160
6,4,1,0,519060
6,4,1,0,454320
6,4,1,0,489300
6,4,1,0,321180
6,4,1,0,409620
6,4,1,0,753180
6,4,1,0,448800
6,4,1,0,667260
6,4,1,0,455040
6,4,1,0,375660
6,4,1,0,648780
6,4,1,0,481620
6,4,1,0,572100
6,4,1,0,280020
6,4,1,0,371040
6,4,1,0,314760
6,4,1,0,676620
6,4,1,0,536640
6,4,1,0,410400
6,4,1,0,841200
6,4,1,0,707700
6,4,1,0,564960
6,4,1,0,605760
6,4,1,0,226320
6,4,1,0,378720
6,4,1,0,348720
6,4,1,0,784440
6,4,1,0,363660
6,4,1,0,332100
6,4,1,0,445260
6,4,1,0,471840
6,4,1,0,421380
6,4,1,0,262200
6,4,1,0,440220
6,4,1,0,498120
6,4,1,0,763920
6,4,1,0,580620
6,4,1,0,203220
6,4,1,0,645420
6,4,1,0,256380
6,4,1,0,679680
6,4,1,0,657900
6,4,1,0,681120
6,4,1,0,418560
6,4,1,0,184260
6,4,1,0,402540
6,4,1,0,532320
6,4,1,0,365640
6,4,1,0,482580
6,4,1,0,798840
6,4,1,0,517860
6,4,1,0,308160
6,4,1,0,457260
6,4,1,0,492900
6,4,1,0,375120
6,4,1,0,498480
6,4,1,0,576120
6,4,1,0,785340
6,4,1,0,486360
6,4,1,0,808320
6,4,1,0,509520
6,4,1,0,259320
6,4,1,0,391380
6,4,1,0,423600
6,4,1,0,592200
6,4,1,0,446220
6,4,1,0,402660
6,4,1,0,538020
6,4,1,0,404400
6,4,1,0,865140
6,4,1,0,404220
6,4,1,0,511200
6,4,1,0,410100
6,4,1,0,428820
6,4,1,0,291120
6,4,1,0,828960
6,4,1,0,831840
6,4,1,0,333420
6,4,1,0,516720
6,4,1,0,388620
6,4,1,0,527520
6,4,1,0,553680
6,4,1,0,354840
6,4,1,0,421260
6,4,1,0,342180
6,4,1,0,339960
6,4,1,0,500400
6,4,1,0,357540
6,4,1,0,398340
6,4,1,0,195240
6,4,1,0,602820
6,4,1,0,351660
6,4,1,0,447120
6,4,1,0,851280
6,4,1,0,573300
6,4,1,0,495240
6,4,1,0,572820
6,4,1,0,481500
6,4,1,0,487140
6,4,1,0,349380
6,4,1,0,753060
6,4,1,0,464640
6,4,1,0,486780
6,4,1,0,409560
6,4,1,0,649800
6,4,1,0,306660
6,4,1,0,627300
6,4,1,0,375180
6,4,1,0,292320
6,4,1,0,494280
6,4,1,0,610980
6,4,1,0,303180
6,4,1,0,593580
6,4,1,0,677820
6,4,1,0,270780
6,4,1,0,884040
6,4,1,0,328560
6,4,1,0,411480
6,4,1,0,531240
6,4,1,0,762360
6,4,1,0,258120
6,4,1,0,260460
6,4,1,0,407820
6,4,1,0,553860
6,4,1,0,348480
6,4,1,0,590340
6,4,1,0,574020
6,4,1,0,297420
6,4,1,0,469140
6,4,1,0,404880
6,4,1,0,472920
6,4,1,0,467040
6,4,1,0,573420
6,4,1,0,618300
6,4,1,0,543000
6,4,1,0,301800
6,4,1,0,495900
6,4,1,0,615540
6,4,1,0,540000
6,4,1,0,430140
6,4,1,0,787980
6,4,1,0,754080
6,4,1,0,396480
6,4,1,0,292620
6,4,1,0,442380
6,4,1,0,380580
6,4,1,0,405960
6,4,1,0,451680
6,4,1,0,319560
6,4,1,0,469860
6,4,1,0,613440
6,4,1,0,820560
6,4,1,0,535740
6,4,1,0,372000
6,4,1,0,816480
6,4,1,0,389040
6,4,1,0,630480
6,4,1,0,331920
6,4,1,0,732840
6,4,1,0,598620
6,4,1,0,528540
6,4,1,0,438360
6,4,1,0,640860
6,4,1,0,401520
6,4,1,0,393960
6,4,1,0,412080
6,4,1,0,573240
6,4,1,0,562680
6,4,1,0,328320
6,4,1,0,442620
6,4,1,0,575460
6,4,1,0,721140
6,4,1,0,488820
6,4,1,0,773220
6,4,1,0,354240
6,4,1,0,606360
6,4,1,0,260460
6,4,1,0,638340
6,4,1,0,426360
6,4,1,0,612420
6,4,1,0,367680
6,4,1,0,542700
6,4,1,0,681360
6,4,1,0,523800
6,4,1,0,522540
6,4,1,0,460740
6,4,1,0,336660
6,4,1,0,545400
6,4,1,0,616980
6,4,1,0,500100
6,4,1,0,271140
6,4,1,0,342000
6,4,1,0,534840
6,4,1,0,379920
6,4,1,0,370560
6,4,1,0,438780
6,4,1,0,641040
6,4,1,0,516420
6,4,1,0,320040
6,4,1,0,603420
6,4,1,0,448080
6,4,1,0,302820
6,4,1,0,475080
6,4,1,0,258300
6,4,1,0,486000
6,4,1,0,632460
6,4,1,0,532380
6,4,1,0,540720
6,4,1,0,599700
6,4,1,0,751680
6,4,1,0,731940
6,4,1,0,377400
6,4,1,0,707700
6,4,1,0,479940
6,4,1,0,267480
6,4,1,0,268200
6,4,1,0,538560
6,4,1,0,487320
6,4,1,0,781680
6,4,1,0,692220
6,4,1,0,685020
6,4,1,0,391800
6,4,1,0,459300
6,4,1,0,457980
6,4,1,0,605640
6,4,1,0,498060
6,4,1,0,555360
6,4,1,0,742080
6,4,1,0,553500
6,4,1,0,651840
6,4,1,0,538080
6,4,1,0,423960
6,4,1,0,291180
6,4,1,0,365280
6,4,1,0,477480
6,4,1,0,543660
6,4,1,0,458160
6,4,1,0,509160
6,4,1,0,408300
6,4,1,0,624000
6,4,1,0,413580
6,4,1,0,445740
6,4,1,0,319860
6,4,1,0,608220
6,4,1,0,478680
6,4,1,0,329580
6,4,1,0,372960
6,4,1,0,673740
6,4,1,0,416940
6,4,1,0,452940
6,4,1,0,382380
6,4,1,0,481260
6,4,1,0,374040
6,4,1,0,330840
6,4,1,0,610560
6,4,1,0,704760
6,4,1,0,547920
6,4,1,0,342060
6,4,1,0,546180
6,4,1,0,488760
6,4,1,0,439380
6,4,1,0,728880
6,4,1,0,787740
6,4,1,0,715140
6,4,1,0,509040
6,4,1,0,602520
6,4,1,0,388560
6,4,1,0,372000
6,4,1,0,561480
6,4,1,0,826140
6,4,1,0,434520
6,4,1,0,349080
6,4,1,0,259860
6,4,1,0,435300
6,4,1,0,573060
6,4,1,0,855360
6,4,1,0,402480
6,4,1,0,352740
6,4,1,0,483720
6,4,1,0,535080
6,4,1,0,462300
6,4,1,0,658560
6,4,1,0,759660
6,4,1,0,448500
6,4,1,0,310260
6,4,1,0,593340
6,4,1,0,508560
6,4,1,0,501960
6,4,1,0,568320
6,4,1,0,429240
6,4,1,0,462360
6,4,1,0,308520
6,4,1,0,740040
6,4,1,0,548400
6,4,1,0,677520
6,4,1,0,560880
6,4,1,0,400500
6,4,1,0,511140
6,4,1,0,350820
6,4,1,0,403140
6,4,1,0,674340
6,4,1,0,550260
6,4,1,0,605280
6,4,1,0,623880
6,4,1,0,468000
6,4,1,0,300900
6,4,1,0,722700
6,4,1,0,343980
6,4,1,0,897960
6,4,1,0,498840
6,4,1,0,382620
6,4,1,0,302520
6,4,1,0,415440
6,4,1,0,390960
6,4,1,0,589680
6,4,1,0,543240
6,4,1,0,364020
6,4,1,0,736920
6,4,1,0,254700
6,4,1,0,389760
6,4,1,0,573480
6,4,1,0,802140
6,4,1,0,689880
6,4,1,0,439920
6,4,1,0,406320
6,4,1,0,439560
6,4,1,0,488040
6,4,1,0,495060
6,4,1,0,692520
6,4,1,0,381780
6,4,1,0,483120
6,4,1,0,840720
6,4,1,0,400980
6,4,1,0,566820
6,4,1,0,868860
6,4,1,0,571680
6,4,1,0,316380
6,4,1,0,293880
6,4,1,0,461820
6,4,1,0,603420
6,4,1,0,366600
6,4,1,0,479820
6,4,1,0,446160
6,4,1,0,616380
6,4,1,0,487860
6,4,1,0,432060
6,4,1,0,523620
6,4,1,0,427140
6,4,1,0,308880
6,4,1,0,516120
6,4,1,0,370440
6,4,1,0,372420
6,4,1,0,301440
6,4,1,0,390780
6,4,1,0,783360
6,4,1,0,405540
6,4,1,0,628620
6,3,1,0,327060
6,3,1,0,566760
6,3,1,1,318420
6,3,1,1,310380
6,3,1,0,539520
6,3,1,0,398280
6,3,1,0,329040
6,3,1,0,488640
6,3,1,0,465720
6,3,1,0,444060
6,3,1,0,453360
6,3,1,0,405780
6,3,1,0,475620
6,3,1,0,368340
6,3,1,0,326340
6,3,1,0,486180
6,3,1,0,510960
6,3,1,0,334260
6,3,1,0,396960
6,3,1,0,236580
6,3,1,0,294660
6,3,1,0,480780
6,3,1,1,304020
6,3,1,0,371760
6,3,1,1,575940
6,3,1,0,410640
6,3,1,0,344220
6,3,1,0,354060
6,3,1,0,393120
6,3,1,0,311520
6,3,1,0,356940
6,3,1,0,229260
6,3,1,0,422160
6,3,1,0,380820
6,3,1,0,417360
6,3,1,1,496560
6,3,1,1,356400
6,3,1,1,448920
6,3,1,0,484560
6,3,1,0,266820
6,3,1,0,609840
6,3,1,0,571380
6,3,1,0,441780
6,3,1,0,355260
6,3,1,0,279900
6,3,1,0,357960
6,3,1,0,321720
6,3,1,0,444120
6,3,1,0,468720
6,3,1,0,358080
6,3,1,1,281760
6,3,1,0,427080
6,3,1,0,545820
6,3,1,0,764460
6,3,1,0,425520
6,3,1,0,294660
6,3,1,1,564780
6,3,1,0,514020
6,3,1,0,520680
6,3,1,0,380100
6,3,1,0,535680
6,3,1,0,444720
6,3,1,0,627600
6,3,1,0,528600
6,3,1,0,304260
6,3,1,0,268800
6,3,1,1,704100
6,3,1,0,432060
6,3,1,0,439320
6,3,1,0,360720
6,3,1,0,314880
6,3,1,0,388740
6,3,1,0,182400
6,3,1,0,447540
6,3,1,0,428280
6,3,1,0,709380
6,3,1,0,209220
6,3,1,0,375240
6,3,1,0,843180
6,3,1,0,271440
6,3,1,0,323820
6,3,1,0,388140
6,3,1,0,302280
6,3,1,0,426240
6,3,1,0,350700
6,3,1,0,459300
6,3,1,0,232080
6,3,1,0,443520
6,3,1,0,290220
6,3,1,0,275460
6,3,1,0,447180
6,3,1,0,531840
6,3,1,0,343500
6,3,1,0,343260
6,3,1,0,402660
6,3,1,1,265980
6,3,1,0,649920
6,3,1,0,318300
6,3,1,0,577260
6,3,1,1,531060
6,3,1,1,453600
6,3,1,1,245400
6,3,1,0,430980
6,3,1,0,356880
6,3,1,0,298920
6,3,1,0,389820
6,3,1,0,370260
6,3,1,0,402840
6,3,1,0,360780
6,3,1,0,427740
6,3,1,0,205800
6,3,1,0,578940
6,3,1,0,481860
6,3,1,0,236040
6,3,1,1,516600
6,3,1,0,438480
6,3,1,0,887700
6,3,1,1,385500
6,3,1,0,364140
6,3,1,0,392040
6,3,1,0,487440
6,3,1,0,239400
6,3,1,0,571680
6,3,1,1,636840
6,3,1,0,382740
6,3,1,0,515640
6,3,1,0,474540
6,3,1,0,381480
6,3,1,1,498420
6,3,1,0,556260
6,3,1,1,501960
6,3,1,0,397620
6,3,1,0,388320
6,3,1,0,437520
6,3,1,0,412860
6,3,1,0,372660
6,3,1,0,448200
6,3,1,0,565860
6,3,1,0,501240
6,3,1,0,431220
6,3,1,0,233460
6,3,1,0,581160
6,3,1,0,608520
6,3,1,0,648900
6,3,1,0,625500
6,3,1,0,676380
6,3,1,0,709740
6,3,1,0,350100
6,3,1,0,556980
6,3,1,1,493620
6,3,1,0,373980
6,3,1,0,699780
6,3,1,0,317580
6,3,1,0,496500
6,3,1,0,264120
6,3,1,0,727200
6,3,1,0,770040
6,3,1,0,379020
6,3,1,1,352020
6,3,1,1,411480
6,3,1,1,348960
6,3,1,0,415860
6,3,1,1,326880
6,3,1,1,650760
6,3,1,0,328920
6,3,1,0,356400
6,3,1,0,520500
6,3,1,0,374580
6,3,1,0,585840
6,3,1,0,246180
6,3,1,0,320940
6,3,1,0,596400
6,3,1,0,363600
6,3,1,0,657360
6,3,1,0,293640
6,3,1,0,482160
6,3,1,1,357360
6,3,1,0,432480
6,3,1,0,701700
6,3,1,0,333480
6,3,1,0,466620
6,3,1,0,322260
6,3,1,0,467520
6,3,1,0,465900
6,3,1,0,214740
6,3,1,0,508440
6,3,1,0,490380
6,3,1,0,433740
6,3,1,0,515280
6,3,1,0,398100
6,3,1,0,308760
6,3,1,1,497280
6,3,1,0,290340
6,3,1,0,255840
6,3,1,0,832380
6,3,1,0,535620
6,3,1,0,585840
6,3,1,0,714360
6,3,1,0,495720
6,3,1,0,305580
6,3,1,0,305580
6,3,1,0,220020
6,3,1,1,886740
6,3,1,0,255900
6,3,1,0,364320
6,3,1,0,289260
6,3,1,0,459420
6,3,1,0,227160
6,3,1,0,404700
6,3,1,0,810240
6,3,1,0,301620
6,3,1,0,300180
6,3,1,0,444900
6,3,1,0,274500
6,3,1,0,531660
6,3,1,0,559620
6,3,1,0,272280
6,3,1,0,274680
6,3,1,0,381660
6,3,1,0,714120
6,3,1,0,261540
6,3,1,0,800580
6,3,1,0,293100
6,3,1,0,591540
6,3,1,0,478020
6,3,1,0,358800
6,3,1,0,332940
6,3,1,0,662220
6,3,1,0,301800
6,3,1,0,388020
6,3,1,1,420780
6,3,1,1,425160
6,3,1,1,646680
6,3,1,0,334800
6,3,1,0,307800
6,3,1,0,426360
6,3,1,1,488700
6,3,1,0,402900
6,3,1,0,465360
6,3,1,0,342720
6,3,1,0,439920
6,3,1,0,229860
6,3,1,0,437100
6,3,1,1,475380
6,3,1,0,549780
6,3,1,0,302940
6,3,1,0,611160
6,3,1,0,505320
6,3,1,1,506520
6,3,1,1,821760
6,3,1,0,536040
6,3,1,0,268680
6,3,1,0,838140
6,3,1,0,579060
6,3,1,1,427080
6,3,1,0,263640
6,3,1,0,473940
6,3,1,0,704340
6,3,1,1,777060
6,3,1,0,724320
6,3,1,0,388620
6,3,1,0,384240
6,3,1,0,473400
6,3,1,0,596880
6,3,1,0,372120
6,3,1,1,691500
6,3,1,0,435720
6,3,1,0,453240
6,3,1,0,352560
6,3,1,0,489480
6,3,1,1,264540
6,3,1,1,491820
6,3,1,0,541080
6,3,1,0,547860
6,3,1,0,691560
6,3,1,0,479160
6,3,1,0,581460
6,3,1,0,372060
6,3,1,0,351120
6,3,1,0,781140
6,3,1,1,735240
6,3,1,0,213540
6,3,1,0,329580
6,3,1,1,466920
6,3,1,1,453300
6,3,1,0,310020
6,3,1,0,484200
6,3,1,0,250500
6,3,1,1,623400
6,3,1,1,195720
6,3,1,1,492780
6,3,1,0,328800
6,3,1,0,502740
6,3,1,1,472380
6,3,1,0,287460
6,3,1,1,422160
6,3,1,0,625740
6,3,1,0,381300
6,3,1,0,403680
6,3,1,0,501060
6,3,1,0,356760
6,3,1,0,474720
6,3,1,0,910740
6,3,1,0,370080
6,3,1,1,442560
6,3,1,0,383880
6,3,1,1,351000
6,3,1,0,479940
6,3,1,0,321540
6,3,1,0,448980
6,3,1,1,195060
6,3,1,0,590040
6,3,1,0,496260
6,3,1,1,440340
6,3,1,0,425100
6,3,1,0,358860
6,3,1,0,523500
6,3,1,0,504900
6,3,1,0,248220
6,3,1,1,413580
6,3,1,0,471660
6,3,1,1,267180
6,3,1,0,290220
6,3,1,0,662040
6,3,1,0,375420
6,3,1,0,615180
6,3,1,0,452940
6,3,1,0,296820
6,3,1,1,553380
6,3,1,0,375600
6,3,1,0,495780
6,3,1,1,325500
6,3,1,0,453360
6,3,1,0,381660
6,3,1,0,698280
6,3,1,0,342120
6,3,1,0,604560
6,3,1,1,344160
6,3,1,1,583560
6,3,1,0,334380
6,3,1,0,340440
6,3,1,0,286500
6,3,1,1,437820
6,3,1,0,349680
6,3,1,0,600180
6,3,1,1,461580
6,3,1,0,445980
6,3,1,0,274680
6,3,1,1,688260
6,3,1,0,379380
6,3,1,0,389160
6,3,1,0,482160
6,3,1,0,242700
6,3,1,0,461580
6,3,1,1,742680
6,3,1,1,455520
6,3,1,0,522540
6,3,1,1,439560
6,3,1,0,423780
6,3,1,0,497760
6,3,1,1,585000
6,3,1,0,405420
6,3,1,0,323040
6,3,1,1,387420
6,3,1,1,457560
6,3,1,1,596880
6,3,1,1,465840
6,3,1,1,650520
6,3,1,0,368040
6,3,1,0,442260
6,3,1,0,392220
6,3,1,0,406080
6,3,1,0,364680
6,3,1,0,564300
6,3,1,1,447900
6,3,1,0,638400
6,3,1,0,509940
6,3,1,1,396960
6,3,1,0,377880
6,3,1,0,372360
6,3,1,0,240960
6,3,1,0,545280
6,3,1,0,850560
6,3,1,1,418140
6,3,1,1,350760
6,3,1,0,500700
6,3,1,0,551340
6,3,1,0,626340
6,3,1,0,433560
6,3,1,0,572640
6,3,1,0,365280
6,3,1,0,518400
6,3,1,0,394140
6,3,1,0,461040
6,3,1,0,264420
6,3,1,0,371820
6,3,1,0,412020
6,3,1,0,362280
6,3,1,1,399960
6,3,1,0,700860
6,3,1,0,514080
6,3,1,1,497340
6,3,1,0,490500
6,3,1,0,399840
6,3,1,1,425280
6,3,1,0,566760
6,3,1,1,560460
6,3,1,0,335640
6,3,1,1,854640
6,3,1,1,333840
6,3,1,0,503940
6,3,1,0,603300
6,3,1,0,327600
6,3,1,1,422220
6,3,1,0,293100
6,3,1,0,441720
6,2,1,0,315360
6,2,1,0,378000
6,2,1,0,553080
6,2,1,0,527460
6,2,1,0,325920
6,2,1,0,372840
6,2,1,0,566100
6,2,1,0,356640
6,2,1,0,465900
6,2,1,0,349980
6,2,1,0,516180
6,2,1,0,480780
6,2,1,0,399540
6,2,1,0,399960
6,2,1,0,444840
6,2,1,0,548280
6,2,1,0,436740
6,2,1,0,407520
6,2,1,0,449220
6,2,1,0,538980
6,2,1,0,461400
6,2,1,0,313800
6,2,1,0,466980
6,2,1,0,624840
6,2,1,0,724740
6,2,1,0,438360
6,2,1,0,722460
6,2,1,0,356520
6,2,1,0,581520
6,2,1,0,344880
6,2,1,0,347460
6,2,1,0,299640
6,2,1,0,598140
6,2,1,0,519960
6,2,1,0,748260
6,2,1,0,633600
6,2,1,0,410580
6,2,1,0,394560
6,2,1,0,385500
6,2,1,0,309360
6,2,1,0,380040
6,2,1,0,750480
6,2,1,0,544860
6,2,1,0,385320
6,2,1,0,438600
6,2,1,0,416280
6,2,1,0,503400
6,2,1,0,221040
6,2,1,0,537840
6,2,1,0,302760
6,2,1,0,464640
6,2,1,0,531420
6,2,1,0,336600
6,2,1,0,449640
6,2,1,0,310020
6,2,1,0,544500
6,2,1,0,465240
6,2,1,0,389280
6,2,1,0,596760
6,2,1,0,327180
6,2,1,0,469320
6,2,1,0,455220
6,2,1,0,855540
6,2,1,0,313080
6,2,1,0,446340
6,2,1,0,592680
6,2,1,0,422940
6,2,1,0,646740
6,2,1,0,469680
6,2,1,0,703500
6,2,1,0,369660
6,2,1,0,299280
6,2,1,0,445920
6,2,1,0,344700
6,2,1,0,591300
6,2,1,0,640680
6,2,1,0,246360
6,2,1,0,406920
6,2,1,0,549660
6,2,1,0,476160
6,2,1,0,720360
6,2,1,0,298200
6,2,1,0,420900
6,2,1,0,372780
6,2,1,0,431700
6,2,1,0,466560
6,2,1,0,334560
6,2,1,0,590460
6,2,1,0,508620
6,2,1,0,450540
6,2,1,0,477660
6,2,1,0,571800
6,2,1,0,527760
6,2,1,0,405420
6,2,1,0,429840
6,2,1,0,397980
6,2,1,0,377940
6,2,1,0,518940
6,2,1,0,481620
6,2,1,0,551760
6,2,1,0,300240
6,2,1,0,636060
6,2,1,0,362880
6,2,1,0,546840
6,2,1,0,415980
6,2,1,0,748560
6,2,1,0,404880
6,2,1,0,292260
6,2,1,0,563280
6,2,1,0,372060
6,2,1,0,401940
6,2,1,0,348420
6,2,1,0,504240
6,2,1,0,482820
6,2,1,0,314580
6,2,1,0,492420
6,2,1,0,365520
6,2,1,0,572040
6,2,1,0,295200
6,2,1,0,508440
6,2,1,0,606480
6,2,1,0,320220
6,2,1,0,791220
6,2,1,0,446400
6,2,1,0,395400
6,2,1,0,581520
6,2,1,0,609780
6,2,1,0,370680
6,2,1,0,351360
6,2,1,0,487260
6,2,1,0,431280
6,2,1,0,330360
6,2,1,0,473520
6,2,1,0,433440
6,2,1,0,546780
6,2,1,0,512580
6,2,1,0,448080
6,2,1,0,543780
6,2,1,0,354180
6,2,1,0,326940
6,2,1,0,464280
6,2,1,0,494520
6,2,1,0,517980
6,2,1,0,652140
6,2,1,0,615360
6,2,1,0,544980
6,2,1,0,395100
6,2,1,0,602100
6,2,1,0,427800
6,2,1,0,474000
6,2,1,0,661860
6,2,1,0,657540
6,2,1,0,491220
6,2,1,0,501180
6,2,1,0,723180
6,2,1,0,569040
6,2,1,0,596520
6,2,1,0,467460
6,2,1,0,513540
6,2,1,0,608520
6,2,1,0,428220
6,2,1,0,516180
6,2,1,0,282540
6,2,1,0,361860
6,2,1,0,681900
6,2,1,0,531900
6,2,1,0,631980
6,2,1,0,364860
6,2,1,0,637920
6,2,1,0,445980
6,2,1,0,560040
6,2,1,0,424140
6,2,1,0,375840
6,2,1,0,414660
6,2,1,0,308340
6,2,1,0,655020
6,2,1,0,541320
6,2,1,0,528420
6,2,1,0,511200
6,2,1,0,413640
6,2,1,0,340860
6,2,1,0,488460
6,2,1,0,410460
6,2,1,0,246240
6,2,1,0,338700
6,2,1,0,341100
6,2,1,0,678180
6,2,1,0,469380
6,2,1,0,446040
6,2,1,0,621540
6,2,1,0,450900
6,2,1,0,347640
6,2,1,0,804360
6,2,1,0,339060
6,2,1,0,425940
6,2,1,0,205260
6,2,1,0,625740
6,2,1,0,554940
6,2,1,0,442140
6,2,1,0,461700
6,2,1,0,522420
6,2,1,0,335880
6,2,1,0,449760
6,2,1,0,516300
6,2,1,0,792060
6,2,1,0,166740
6,2,1,0,388980
6,2,1,0,251040
6,2,1,0,869580
6,2,1,0,365340
6,2,1,0,621600
6,2,1,0,675960
6,2,1,0,472260
6,2,1,0,523860
6,2,1,0,280260
6,2,1,0,337680
6,2,1,0,240180
6,2,1,0,375540
6,2,1,0,327960
6,2,1,0,358260
6,2,1,0,492420
6,2,1,0,519960
6,2,1,0,319680
6,2,1,0,534720
6,2,1,0,452700
6,2,1,0,592980
6,2,1,0,673800
6,2,1,0,450540
6,2,1,0,336660
6,2,1,0,241380
6,2,1,0,656940
6,2,1,0,845460
6,2,1,0,488580
6,2,1,0,459120
6,2,1,0,261720
6,2,1,0,543420
6,2,1,0,368400
6,2,1,0,341160
6,2,1,0,474420
6,2,1,0,358680
6,2,1,0,523980
6,2,1,0,455160
6,2,1,0,672240
6,2,1,0,469320
6,2,1,0,666720
6,2,1,0,511800
6,2,1,0,322920
6,2,1,0,716040
6,2,1,0,782520
6,2,1,0,402000
6,2,1,0,190260
6,2,1,0,482520
6,2,1,0,682440
6,2,1,0,347040
6,2,1,0,361140
6,2,1,0,781380
6,2,1,0,378480
6,2,1,0,233640
6,2,1,0,383340
6,2,1,0,284460
6,2,1,0,486540
6,2,1,0,344940
6,2,1,0,691260
6,2,1,0,605940
6,2,1,0,565380
6,2,1,0,490080
6,2,1,0,508260
6,2,1,0,262020
6,2,1,0,453960
6,2,1,0,296400
6,2,1,0,421260
6,2,1,0,448740
6,2,1,0,789060
6,2,1,0,439500
6,2,1,0,339360
6,2,1,0,308520
6,2,1,0,466800
6,2,1,0,403800
6,2,1,0,395280
6,2,1,0,451500
6,2,1,0,579120
6,2,1,0,465780
6,2,1,0,502860
6,2,1,0,568260
6,2,1,0,408600
6,2,1,0,392280
6,2,1,0,425100
6,2,1,0,417480
6,2,1,0,528360
6,2,1,0,453780
6,2,1,0,606960
6,2,1,0,424800
6,2,1,0,525660
6,2,1,0,370500
6,2,1,0,286800
6,2,1,0,480120
6,2,1,0,470760
6,2,1,0,466080
6,2,1,0,318900
6,2,1,0,207960
6,2,1,0,652800
6,2,1,0,552960
6,2,1,0,578640
6,2,1,0,534360
6,2,1,0,467880
6,2,1,0,422940
6,2,1,0,387480
6,2,1,0,271320
6,2,1,0,764700
6,2,1,0,361080
6,2,1,0,424800
6,2,1,0,506220
6,2,1,0,911100
6,2,1,0,375780
6,2,1,0,321480
6,2,1,0,578460
6,2,1,0,418560
6,2,1,0,488460
6,2,1,0,472260
6,2,1,0,500700
6,2,1,0,358140
6,2,1,0,522900
6,2,1,0,280140
6,2,1,0,516540
6,2,1,0,274140
6,2,1,0,619140
6,2,1,0,411720
6,2,1,0,328920
6,2,1,0,473580
6,2,1,0,309060
6,2,1,0,413280
6,2,1,0,432900
6,2,1,0,697740
6,2,1,0,544500
6,2,1,0,554880
6,2,1,0,324720
6,2,1,0,562920
6,2,1,0,365580
6,2,1,0,608220
6,2,1,0,498660
6,2,1,0,551520
6,2,1,0,492240
6,2,1,0,360840
6,2,1,0,351240
6,2,1,0,662640
6,2,1,0,524880
6,2,1,0,379020
6,2,1,0,494100
6,2,1,0,811380
6,2,1,0,509820
6,2,1,0,438180
6,2,1,0,406560
6,2,1,0,624540
6,2,1,0,462300
6,2,1,0,355920
6,2,1,0,363900
6,2,1,0,379920
6,2,1,0,317040
6,2,1,0,756000
6,2,1,0,427680
6,2,1,0,611160
6,2,1,0,499380
6,2,1,0,655320
6,2,1,0,317400
6,2,1,0,450480
6,2,1,0,659160
6,2,1,0,585780
6,2,1,0,493980
6,2,1,0,461700
6,2,1,0,262320
6,2,1,0,587040
6,2,1,0,483240
6,2,1,0,553320
6,2,1,0,570540
6,2,1,0,514560
6,2,1,0,672780
6,2,1,0,798300
6,2,1,0,689340
6,2,1,0,804240
6,2,1,0,438060
6,2,1,0,552360
6,2,1,0,422880
6,2,1,0,654180
6,2,1,0,328980
6,2,1,0,634200
6,2,1,0,439200
6,2,1,0,372540
6,2,1,0,392100
6,2,1,0,632220
6,2,1,0,460500
6,2,1,0,364320
6,2,1,0,575520
6,2,1,0,345840
6,2,1,0,387960
